Aqi_val,created
51,2020-05-03T19:01:41.361Z
55,2020-05-03T20:01:41.541Z
53,2020-05-03T21:01:41.365Z
53,2020-05-03T22:01:41.426Z
53,2020-05-03T23:01:41.497Z
48,2020-05-04T00:01:41.464Z
49,2020-05-04T01:01:41.488Z
49,2020-05-04T02:01:41.558Z
54,2020-05-04T03:01:41.608Z
51,2020-05-04T04:50:20.652Z
37,2020-05-04T05:00:20.672Z
45,2020-05-04T06:00:20.692Z
49,2020-05-04T07:00:20.746Z
60,2020-05-04T08:01:41.373Z
49,2020-05-04T09:01:41.364Z
53,2020-05-04T10:01:41.455Z
53,2020-05-04T11:01:41.461Z
54,2020-05-04T12:01:41.453Z
64,2020-05-04T13:01:41.487Z
62,2020-05-04T14:02:31.978Z
63,2020-05-04T15:01:41.603Z
67,2020-05-04T16:01:15.640Z
57,2020-05-04T17:01:15.685Z
60,2020-05-04T18:01:17.756Z
50,2020-05-04T19:01:15.726Z
55,2020-05-04T20:01:15.803Z
66,2020-05-04T21:01:15.796Z
64,2020-05-04T22:00:48.927Z
76,2020-05-04T23:00:48.944Z
67,2020-05-05T00:19:04.252Z
52,2020-05-05T01:00:59.398Z
60,2020-05-05T02:00:59.460Z
61,2020-05-05T03:00:59.480Z
57,2020-05-05T04:00:59.548Z
51,2020-05-05T05:00:59.560Z
58,2020-05-05T06:00:59.543Z
62,2020-05-05T07:00:59.574Z
64,2020-05-05T08:00:59.644Z
67,2020-05-05T09:00:59.672Z
72,2020-05-05T10:00:59.700Z
68,2020-05-05T11:00:59.699Z
73,2020-05-05T12:00:59.733Z
74,2020-05-05T13:01:02.063Z
75,2020-05-05T14:01:46.687Z
77,2020-05-05T15:05:46.728Z
74,2020-05-05T16:00:03.446Z
64,2020-05-05T17:01:46.786Z
57,2020-05-05T18:01:46.870Z
54,2020-05-05T19:01:46.901Z
54,2020-05-05T20:01:46.927Z
55,2020-05-05T21:01:46.928Z
53,2020-05-05T22:01:47.031Z
71,2020-05-06T10:33:47.375Z
85,2020-05-06T11:01:47.424Z
81,2020-05-06T12:01:47.448Z
73,2020-05-06T13:01:47.456Z
88,2020-05-06T14:01:47.499Z
90,2020-05-06T15:09:48.292Z
83,2020-05-06T16:01:49.585Z
72,2020-05-06T17:01:47.583Z
70,2020-05-06T18:01:50.033Z
72,2020-05-06T19:01:47.694Z
69,2020-05-06T20:01:47.705Z
71,2020-05-06T21:01:47.731Z
85,2020-05-06T22:01:47.766Z
79,2020-05-06T23:01:47.821Z
75,2020-05-07T00:01:47.851Z
90,2020-05-07T01:01:47.958Z
114,2020-05-07T02:01:47.885Z
101,2020-05-07T03:01:47.933Z
100,2020-05-07T04:01:47.956Z
82,2020-05-07T05:01:48.040Z
91,2020-05-07T06:01:48.016Z
74,2020-05-07T07:01:48.045Z
68,2020-05-07T08:01:48.103Z
60,2020-05-07T09:01:48.176Z
69,2020-05-07T10:01:48.177Z
71,2020-05-07T11:00:06.591Z
69,2020-05-07T12:00:40.190Z
60,2020-05-07T13:00:40.182Z
64,2020-05-07T14:00:27.388Z
75,2020-05-07T15:00:27.442Z
74,2020-05-07T16:00:27.503Z
65,2020-05-07T17:00:27.536Z
59,2020-05-07T18:00:27.531Z
57,2020-05-07T19:00:27.548Z
59,2020-05-07T20:04:29.902Z
63,2020-05-07T21:00:27.654Z
64,2020-05-07T22:00:27.706Z
79,2020-05-07T23:00:27.700Z
76,2020-05-08T00:00:27.712Z
71,2020-05-08T01:00:27.784Z
82,2020-05-08T02:00:27.778Z
77,2020-05-08T03:00:27.861Z
77,2020-05-08T04:00:27.864Z
74,2020-05-08T05:00:27.918Z
76,2020-05-08T06:00:27.955Z
77,2020-05-08T07:00:27.974Z
73,2020-05-08T08:00:28.028Z
69,2020-05-08T09:00:28.016Z
74,2020-05-08T10:00:28.566Z
71,2020-05-08T11:00:28.097Z
67,2020-05-08T12:00:28.150Z
65,2020-05-08T13:00:28.187Z
70,2020-05-08T14:00:31.487Z
71,2020-05-08T15:00:28.206Z
82,2020-05-08T16:00:28.278Z
88,2020-05-08T17:03:25.895Z
80,2020-05-08T18:00:52.668Z
70,2020-05-08T19:00:55.691Z
75,2020-05-08T20:02:55.774Z
79,2020-05-08T21:00:55.734Z
76,2020-05-08T22:00:55.772Z
78,2020-05-08T23:00:55.855Z
76,2020-05-09T00:00:55.848Z
73,2020-05-09T01:00:55.863Z
83,2020-05-09T02:00:55.896Z
90,2020-05-09T03:00:56.437Z
85,2020-05-09T04:00:55.987Z
84,2020-05-09T05:00:56.021Z
85,2020-05-09T06:00:56.029Z
84,2020-05-09T07:00:56.045Z
82,2020-05-09T08:00:56.115Z
84,2020-05-09T09:00:56.143Z
89,2020-05-09T10:00:56.171Z
90,2020-05-09T11:00:56.241Z
90,2020-05-09T12:00:56.245Z
86,2020-05-09T13:00:56.245Z
78,2020-05-09T14:00:01.574Z
82,2020-05-09T15:04:59.743Z
82,2020-05-09T16:09:43.098Z
85,2020-05-09T17:01:43.138Z
84,2020-05-09T18:01:43.168Z
83,2020-05-09T19:01:43.213Z
87,2020-05-09T20:01:43.235Z
80,2020-05-09T21:01:43.282Z
76,2020-05-09T22:01:43.340Z
74,2020-05-09T23:01:44.656Z
69,2020-05-10T00:01:43.380Z
69,2020-05-10T01:01:43.412Z
66,2020-05-10T02:01:43.423Z
72,2020-05-10T03:01:43.501Z
71,2020-05-10T04:01:43.507Z
70,2020-05-10T05:01:43.531Z
73,2020-05-10T06:01:43.581Z
73,2020-05-10T07:01:43.581Z
72,2020-05-10T08:01:43.643Z
67,2020-05-10T09:01:43.653Z
64,2020-05-10T10:01:43.696Z
73,2020-05-10T11:01:43.723Z
72,2020-05-10T12:01:43.778Z
69,2020-05-10T13:01:43.781Z
66,2020-05-10T14:01:43.857Z
68,2020-05-10T15:01:43.846Z
72,2020-05-10T16:01:43.870Z
62,2020-05-10T17:00:02.364Z
62,2020-05-10T18:00:02.427Z
64,2020-05-10T19:00:02.423Z
68,2020-05-10T20:00:02.455Z
67,2020-05-10T21:00:02.504Z
69,2020-05-10T22:00:02.544Z
67,2020-05-10T23:00:03.394Z
61,2020-05-11T00:00:02.575Z
60,2020-05-11T01:00:02.600Z
64,2020-05-11T02:00:02.673Z
64,2020-05-11T03:00:02.680Z
61,2020-05-11T04:00:03.217Z
61,2020-05-11T05:01:40.491Z
62,2020-05-11T06:01:40.535Z
64,2020-05-11T07:01:40.577Z
61,2020-05-11T08:01:40.623Z
67,2020-05-11T09:01:40.652Z
76,2020-05-11T10:01:40.669Z
79,2020-05-11T11:01:40.709Z
78,2020-05-11T12:01:40.722Z
81,2020-05-11T13:01:40.787Z
81,2020-05-11T14:01:40.821Z
80,2020-05-11T15:01:40.815Z
81,2020-05-11T16:01:40.877Z
75,2020-05-11T17:01:40.911Z
74,2020-05-11T18:01:40.943Z
66,2020-05-11T19:01:40.984Z
67,2020-05-11T20:01:40.977Z
67,2020-05-11T21:01:41.067Z
68,2020-05-11T22:01:41.071Z
72,2020-05-11T23:01:41.139Z
67,2020-05-12T00:01:41.143Z
64,2020-05-12T01:01:15.242Z
74,2020-05-12T02:01:15.232Z
73,2020-05-12T03:01:15.243Z
69,2020-05-12T04:01:15.319Z
68,2020-05-12T05:01:15.344Z
74,2020-05-12T06:01:15.389Z
73,2020-05-12T07:01:15.395Z
67,2020-05-12T08:01:15.413Z
66,2020-05-12T09:01:15.695Z
71,2020-05-12T10:01:15.535Z
75,2020-05-12T11:01:15.550Z
87,2020-05-12T12:01:15.550Z
84,2020-05-12T13:01:15.594Z
86,2020-05-12T14:01:15.620Z
90,2020-05-12T15:01:15.643Z
81,2020-05-12T16:01:15.714Z
78,2020-05-12T17:01:15.704Z
71,2020-05-12T18:01:15.778Z
63,2020-05-12T19:01:15.778Z
66,2020-05-12T20:01:15.813Z
70,2020-05-12T21:01:15.873Z
76,2020-05-12T22:01:15.876Z
68,2020-05-12T23:01:16.911Z
64,2020-05-13T00:01:15.956Z
63,2020-05-13T01:01:16.271Z
64,2020-05-13T02:01:16.025Z
66,2020-05-13T03:01:16.020Z
69,2020-05-13T04:01:16.051Z
65,2020-05-13T05:01:16.117Z
71,2020-05-13T06:01:16.150Z
73,2020-05-13T07:01:16.178Z
70,2020-05-13T08:01:16.183Z
72,2020-05-13T09:01:16.233Z
86,2020-05-13T10:01:16.289Z
97,2020-05-13T11:01:33.142Z
86,2020-05-13T12:01:33.146Z
85,2020-05-13T13:01:33.190Z
87,2020-05-13T14:01:33.227Z
91,2020-05-13T15:01:33.811Z
89,2020-05-13T16:01:33.260Z
83,2020-05-13T17:01:33.298Z
72,2020-05-13T18:01:33.341Z
65,2020-05-13T19:01:33.408Z
70,2020-05-13T20:01:33.427Z
72,2020-05-13T21:01:33.475Z
68,2020-05-13T22:01:33.462Z
67,2020-05-13T23:01:33.576Z
63,2020-05-14T00:01:33.530Z
60,2020-05-14T01:01:33.547Z
68,2020-05-14T02:01:33.622Z
66,2020-05-14T03:01:33.617Z
66,2020-05-14T04:01:33.651Z
65,2020-05-14T05:01:33.713Z
68,2020-05-14T06:01:33.704Z
67,2020-05-14T07:01:33.777Z
69,2020-05-14T08:01:33.777Z
78,2020-05-14T09:01:33.797Z
90,2020-05-14T10:01:33.822Z
94,2020-05-14T11:01:33.895Z
89,2020-05-14T12:01:33.892Z
88,2020-05-14T13:01:33.922Z
86,2020-05-14T14:01:10.729Z
89,2020-05-14T15:01:10.757Z
88,2020-05-14T16:01:10.742Z
82,2020-05-14T17:01:11.307Z
74,2020-05-14T18:01:10.833Z
63,2020-05-14T19:01:10.864Z
71,2020-05-14T20:01:10.893Z
72,2020-05-14T21:01:10.912Z
77,2020-05-14T22:01:10.999Z
74,2020-05-14T23:01:10.974Z
67,2020-05-15T00:01:11.055Z
82,2020-05-15T01:01:11.063Z
68,2020-05-15T02:01:11.092Z
76,2020-05-15T03:01:11.104Z
76,2020-05-15T04:01:11.167Z
84,2020-05-15T05:01:11.186Z
97,2020-05-15T06:01:11.222Z
89,2020-05-15T07:01:11.237Z
77,2020-05-15T08:01:11.250Z
66,2020-05-15T09:01:11.282Z
62,2020-05-15T10:01:11.352Z
73,2020-05-15T11:01:11.341Z
69,2020-05-15T12:01:11.398Z
63,2020-05-15T13:01:11.403Z
62,2020-05-15T14:01:11.450Z
71,2020-05-15T15:00:53.480Z
81,2020-05-15T16:00:53.544Z
83,2020-05-15T17:00:53.580Z
63,2020-05-18T13:07:55.230Z
67,2020-05-18T14:01:55.207Z
86,2020-05-18T15:01:55.240Z
85,2020-05-18T16:01:55.793Z
84,2020-05-18T17:01:55.320Z
81,2020-05-18T18:01:55.384Z
72,2020-05-18T19:00:23.707Z
68,2020-05-18T20:00:23.732Z
65,2020-05-18T21:00:23.791Z
59,2020-05-18T22:00:23.803Z
58,2020-05-18T23:00:23.851Z
62,2020-05-19T00:00:23.862Z
64,2020-05-19T01:00:23.886Z
83,2020-05-19T02:00:23.931Z
96,2020-05-19T03:00:23.986Z
81,2020-05-19T04:00:24.024Z
75,2020-05-19T05:00:24.062Z
72,2020-05-19T06:00:24.043Z
72,2020-05-19T07:00:24.118Z
84,2020-05-19T08:00:24.139Z
79,2020-05-19T09:00:24.180Z
82,2020-05-19T10:00:24.179Z
84,2020-05-19T11:00:24.205Z
86,2020-05-19T12:00:24.244Z
81,2020-05-19T13:00:24.309Z
81,2020-05-19T14:00:24.341Z
87,2020-05-19T15:00:24.364Z
88,2020-05-19T16:00:24.361Z
92,2020-05-19T17:00:24.406Z
86,2020-05-19T18:00:24.461Z
103,2020-05-19T19:00:24.505Z
102,2020-05-19T20:00:24.497Z
85,2020-05-19T21:00:07.589Z
82,2020-05-19T22:00:07.607Z
82,2020-05-19T23:00:07.652Z
106,2020-05-20T00:00:07.692Z
116,2020-05-20T01:00:25.532Z
95,2020-05-20T02:00:25.610Z
119,2020-05-20T03:00:25.632Z
117,2020-05-20T04:14:14.581Z
114,2020-05-20T05:00:14.783Z
94,2020-05-20T06:00:14.646Z
96,2020-05-20T07:01:21.153Z
118,2020-05-20T08:01:21.217Z
90,2020-05-20T10:00:17.292Z
88,2020-05-20T11:22:06.582Z
92,2020-05-20T12:02:06.547Z
93,2020-05-20T13:00:54.106Z
88,2020-05-20T14:00:54.143Z
88,2020-05-20T15:00:54.159Z
88,2020-05-20T16:00:54.227Z
95,2020-05-20T17:00:54.251Z
79,2020-05-20T18:01:33.429Z
77,2020-05-20T19:01:33.421Z
80,2020-05-20T20:01:33.455Z
85,2020-05-20T21:01:33.455Z
78,2020-05-20T22:01:33.501Z
76,2020-05-20T23:01:33.531Z
79,2020-05-21T00:01:33.607Z
78,2020-05-21T01:01:33.598Z
81,2020-05-21T02:01:33.613Z
118,2020-05-21T03:01:33.694Z
82,2020-05-21T04:01:33.744Z
82,2020-05-21T05:01:33.725Z
82,2020-05-21T06:01:33.771Z
84,2020-05-21T07:01:33.784Z
78,2020-05-21T08:01:33.823Z
79,2020-05-21T09:01:33.880Z
74,2020-05-21T10:01:33.941Z
72,2020-05-21T11:01:33.920Z
69,2020-05-21T12:01:33.953Z
70,2020-05-21T13:01:33.977Z
76,2020-05-21T14:00:04.344Z
74,2020-05-21T15:00:04.361Z
89,2020-05-21T16:24:56.276Z
91,2020-05-21T17:00:56.302Z
77,2020-05-21T18:01:14.105Z
59,2020-05-21T19:01:14.103Z
60,2020-05-21T20:01:14.682Z
65,2020-05-21T21:01:14.202Z
71,2020-05-21T22:01:14.260Z
74,2020-05-21T23:01:14.253Z
64,2020-05-22T00:01:14.266Z
83,2020-05-22T01:01:14.332Z
70,2020-05-22T02:01:14.335Z
66,2020-05-22T03:01:14.420Z
61,2020-05-22T04:01:14.418Z
61,2020-05-22T05:01:14.426Z
67,2020-05-22T06:01:14.449Z
64,2020-05-22T07:01:14.492Z
68,2020-05-22T08:01:14.557Z
64,2020-05-22T09:01:14.583Z
66,2020-05-22T10:01:14.590Z
68,2020-05-22T11:01:14.654Z
72,2020-05-22T12:01:14.646Z
70,2020-05-22T13:01:14.673Z
74,2020-05-22T14:01:14.733Z
77,2020-05-22T15:01:14.732Z
85,2020-05-22T16:01:14.773Z
83,2020-05-22T17:01:14.811Z
80,2020-05-22T18:01:40.211Z
59,2020-05-22T19:01:40.290Z
62,2020-05-22T20:01:40.346Z
69,2020-05-22T21:01:40.332Z
73,2020-05-22T22:01:40.381Z
72,2020-05-22T23:01:40.432Z
70,2020-05-23T00:01:40.442Z
69,2020-05-23T01:01:40.491Z
68,2020-05-23T02:01:40.509Z
75,2020-05-23T03:01:40.510Z
67,2020-05-23T04:01:40.561Z
61,2020-05-23T05:01:40.575Z
65,2020-05-23T06:01:40.601Z
65,2020-05-23T07:01:41.116Z
57,2020-05-23T08:01:40.661Z
55,2020-05-23T09:01:40.715Z
58,2020-05-23T10:01:40.748Z
63,2020-05-23T11:01:40.778Z
63,2020-05-23T12:01:40.793Z
73,2020-05-23T13:01:40.830Z
84,2020-05-23T14:01:40.871Z
94,2020-05-23T15:01:11.697Z
95,2020-05-23T16:01:11.731Z
95,2020-05-23T17:01:11.804Z
79,2020-05-23T18:01:19.185Z
64,2020-05-23T19:01:20.306Z
62,2020-05-23T20:01:20.346Z
57,2020-05-23T21:01:20.334Z
65,2020-05-23T22:01:20.380Z
62,2020-05-23T23:01:20.415Z
67,2020-05-24T00:01:20.430Z
81,2020-05-24T01:01:32.031Z
68,2020-05-24T02:01:32.062Z
60,2020-05-24T03:01:32.107Z
59,2020-05-24T04:01:32.173Z
62,2020-05-24T05:01:32.181Z
70,2020-05-24T06:01:32.193Z
67,2020-05-24T07:01:32.252Z
64,2020-05-24T08:01:32.289Z
58,2020-05-24T09:01:32.334Z
56,2020-05-24T10:01:32.353Z
56,2020-05-24T11:01:32.341Z
53,2020-05-24T12:06:53.626Z
54,2020-05-24T13:00:53.650Z
44,2020-05-24T14:00:54.229Z
44,2020-05-24T15:00:11.027Z
43,2020-05-24T16:00:11.070Z
51,2020-05-24T17:00:11.086Z
53,2020-05-24T18:00:11.152Z
58,2020-05-24T19:00:11.444Z
64,2020-05-24T20:00:11.210Z
68,2020-05-24T21:00:11.212Z
56,2020-05-24T22:00:11.247Z
55,2020-05-24T23:00:11.282Z
44,2020-05-25T00:00:11.331Z
42,2020-05-25T01:00:11.379Z
46,2020-05-25T02:00:11.381Z
44,2020-05-25T03:00:11.463Z
47,2020-05-25T04:00:11.465Z
48,2020-05-25T05:00:11.479Z
53,2020-05-25T06:00:19.074Z
54,2020-05-25T07:00:01.452Z
51,2020-05-25T08:00:01.502Z
52,2020-05-25T09:00:01.550Z
53,2020-05-25T10:00:01.586Z
53,2020-05-25T11:00:01.616Z
55,2020-05-25T12:00:01.613Z
58,2020-05-25T13:00:01.647Z
57,2020-05-25T14:00:01.686Z
53,2020-05-25T15:00:01.728Z
52,2020-05-25T16:00:01.776Z
56,2020-05-25T17:00:01.768Z
59,2020-05-25T18:00:01.813Z
65,2020-05-25T19:00:01.844Z
71,2020-05-25T20:00:01.873Z
76,2020-05-25T21:00:01.908Z
64,2020-05-25T22:00:01.929Z
64,2020-05-25T23:01:27.223Z
62,2020-05-26T00:01:27.254Z
61,2020-05-26T01:01:27.292Z
60,2020-05-26T02:01:27.344Z
61,2020-05-26T03:01:27.376Z
65,2020-05-26T04:01:27.387Z
66,2020-05-26T05:01:27.459Z
65,2020-05-26T06:01:27.466Z
68,2020-05-26T07:01:27.536Z
67,2020-05-26T08:01:27.526Z
64,2020-05-26T09:01:28.026Z
66,2020-05-26T10:01:27.607Z
64,2020-05-26T11:01:27.619Z
62,2020-05-26T12:01:27.707Z
61,2020-05-26T13:01:27.694Z
60,2020-05-26T14:01:27.723Z
60,2020-05-26T15:01:27.768Z
62,2020-05-26T16:01:27.800Z
65,2020-05-26T17:01:27.861Z
75,2020-05-26T18:01:27.887Z
73,2020-05-26T19:01:27.964Z
86,2020-05-26T20:01:27.976Z
92,2020-05-26T21:01:28.038Z
79,2020-05-26T22:01:28.011Z
74,2020-05-26T23:01:28.024Z
72,2020-05-27T00:01:28.083Z
72,2020-05-27T01:01:28.184Z
73,2020-05-27T02:01:04.701Z
72,2020-05-27T03:01:04.750Z
73,2020-05-27T04:01:04.780Z
74,2020-05-27T05:01:04.847Z
76,2020-05-27T06:01:04.821Z
74,2020-05-27T07:01:04.852Z
78,2020-05-27T08:27:15.641Z
73,2020-05-27T09:01:15.641Z
79,2020-05-27T10:57:42.444Z
66,2020-05-27T11:01:42.424Z
62,2020-05-27T12:01:42.482Z
60,2020-05-27T13:01:42.497Z
60,2020-05-27T14:01:42.516Z
64,2020-05-27T15:01:42.577Z
64,2020-05-27T16:01:42.582Z
80,2020-05-27T17:01:50.508Z
81,2020-05-27T18:01:50.065Z
80,2020-05-27T19:01:50.101Z
84,2020-05-27T20:01:50.097Z
81,2020-05-27T21:01:50.132Z
74,2020-05-27T22:01:50.203Z
65,2020-05-27T23:01:50.254Z
61,2020-05-28T00:01:50.275Z
61,2020-05-28T01:01:50.273Z
63,2020-05-28T02:01:50.348Z
59,2020-05-28T03:01:50.373Z
54,2020-05-28T04:01:50.413Z
59,2020-05-28T05:01:50.414Z
67,2020-05-28T06:01:50.478Z
70,2020-05-28T07:01:50.532Z
68,2020-05-28T08:01:50.548Z
67,2020-05-28T09:01:50.581Z
67,2020-05-28T10:01:50.571Z
66,2020-05-28T12:14:18.415Z
66,2020-05-28T13:00:18.431Z
66,2020-05-28T14:01:22.683Z
69,2020-05-28T15:10:46.080Z
71,2020-05-28T16:00:46.115Z
71,2020-05-28T17:00:46.114Z
58,2020-05-28T18:00:46.139Z
60,2020-05-28T19:00:46.188Z
70,2020-05-28T20:00:46.220Z
71,2020-05-28T21:00:46.255Z
73,2020-05-28T22:00:46.291Z
66,2020-05-28T23:00:12.188Z
71,2020-05-29T00:00:12.189Z
63,2020-05-29T01:00:12.241Z
65,2020-05-29T02:00:12.240Z
59,2020-05-29T03:00:12.306Z
56,2020-05-29T04:00:12.332Z
55,2020-05-29T05:00:12.351Z
58,2020-05-29T06:00:12.453Z
62,2020-05-29T07:00:12.372Z
69,2020-05-29T08:00:12.445Z
67,2020-05-29T09:00:12.488Z
66,2020-05-29T10:00:12.496Z
66,2020-05-29T11:00:12.557Z
63,2020-05-29T12:00:12.559Z
64,2020-05-29T13:00:13.089Z
66,2020-05-29T14:00:12.660Z
73,2020-05-29T15:00:12.658Z
75,2020-05-29T16:00:12.782Z
76,2020-05-29T17:00:12.747Z
71,2020-05-29T18:00:50.104Z
67,2020-05-29T19:00:50.107Z
70,2020-05-29T20:00:50.199Z
64,2020-05-29T21:00:50.201Z
58,2020-05-29T22:00:50.258Z
53,2020-05-29T23:00:50.273Z
49,2020-05-30T00:02:25.637Z
51,2020-05-30T01:00:25.669Z
46,2020-05-30T02:00:25.730Z
44,2020-05-30T03:00:25.718Z
49,2020-05-30T04:00:25.788Z
52,2020-05-30T05:00:25.791Z
60,2020-05-30T06:00:25.841Z
69,2020-05-30T07:00:25.897Z
78,2020-05-30T08:01:54.820Z
80,2020-05-30T09:01:54.853Z
77,2020-05-30T10:01:54.890Z
76,2020-05-30T11:01:55.373Z
69,2020-05-30T12:01:54.909Z
65,2020-05-30T13:01:54.935Z
67,2020-05-30T14:01:54.977Z
65,2020-05-30T15:01:55.543Z
63,2020-05-30T16:01:55.548Z
64,2020-05-30T17:00:29.322Z
64,2020-05-30T18:00:29.398Z
57,2020-05-30T19:00:29.426Z
64,2020-05-30T20:00:29.453Z
67,2020-05-30T21:00:29.929Z
61,2020-05-30T22:00:29.483Z
51,2020-05-30T23:00:29.547Z
59,2020-05-31T00:00:29.612Z
59,2020-05-31T01:00:29.612Z
60,2020-05-31T02:00:29.624Z
60,2020-05-31T03:00:29.652Z
64,2020-05-31T04:00:29.738Z
57,2020-05-31T05:00:29.788Z
58,2020-05-31T06:00:29.783Z
61,2020-05-31T07:00:29.791Z
63,2020-05-31T08:00:29.816Z
64,2020-05-31T09:00:29.906Z
62,2020-05-31T10:00:29.945Z
67,2020-05-31T11:00:29.932Z
65,2020-05-31T12:00:46.486Z
58,2020-05-31T13:00:47.066Z
63,2020-05-31T14:00:46.600Z
69,2020-05-31T15:00:46.582Z
65,2020-05-31T16:00:46.611Z
60,2020-05-31T17:00:46.672Z
57,2020-05-31T18:00:46.707Z
61,2020-05-31T19:00:46.746Z
79,2020-05-31T20:00:46.740Z
81,2020-05-31T21:00:46.764Z
66,2020-05-31T22:00:46.809Z
61,2020-05-31T23:00:46.861Z
57,2020-06-01T00:00:46.911Z
52,2020-06-01T01:00:46.976Z
49,2020-06-01T02:00:46.925Z
46,2020-06-01T03:00:46.994Z
51,2020-06-01T04:00:47.012Z
68,2020-06-01T05:00:47.066Z
68,2020-06-01T06:00:47.061Z
83,2020-06-01T07:00:47.080Z
76,2020-06-01T08:00:47.141Z
74,2020-06-01T09:00:47.201Z
75,2020-06-01T10:00:47.691Z
72,2020-06-01T11:00:47.221Z
73,2020-06-01T12:00:47.245Z
75,2020-06-01T13:00:47.303Z
72,2020-06-01T14:01:21.293Z
72,2020-06-01T15:01:21.293Z
74,2020-06-01T16:01:36.480Z
67,2020-06-01T17:01:36.500Z
71,2020-06-02T20:35:01.346Z
76,2020-06-02T21:01:01.907Z
68,2020-06-02T22:01:01.431Z
57,2020-06-02T23:01:09.851Z
62,2020-06-03T00:01:09.844Z
54,2020-06-03T01:01:09.918Z
57,2020-06-03T02:01:09.966Z
73,2020-06-03T03:01:44.450Z
77,2020-06-03T04:01:44.423Z
67,2020-06-03T05:01:44.902Z
78,2020-06-03T06:01:44.440Z
76,2020-06-03T07:01:44.507Z
76,2020-06-03T08:01:44.527Z
80,2020-06-03T09:01:44.607Z
74,2020-06-03T10:01:44.791Z
88,2020-06-03T11:01:44.644Z
86,2020-06-03T12:01:44.650Z
82,2020-06-03T13:01:44.663Z
76,2020-06-03T14:01:44.727Z
76,2020-06-03T15:01:44.731Z
78,2020-06-03T16:01:44.781Z
79,2020-06-03T17:01:44.816Z
90,2020-06-03T18:01:44.849Z
82,2020-06-03T19:01:44.930Z
99,2020-06-03T20:07:44.898Z
116,2020-06-03T22:14:00.893Z
99,2020-06-03T23:00:00.893Z
130,2020-06-04T00:00:00.944Z
150,2020-06-04T01:00:00.955Z
148,2020-06-04T02:00:01.056Z
91,2020-06-04T03:00:01.093Z
81,2020-06-04T04:00:01.118Z
84,2020-06-04T05:00:01.092Z
77,2020-06-04T06:00:01.149Z
92,2020-06-04T07:00:01.201Z
90,2020-06-04T08:00:01.223Z
89,2020-06-04T09:00:01.223Z
95,2020-06-04T10:00:01.255Z
96,2020-06-04T11:00:01.292Z
99,2020-06-04T12:00:01.323Z
97,2020-06-04T13:00:01.394Z
85,2020-06-04T17:26:12.345Z
92,2020-06-04T18:00:12.346Z
87,2020-06-04T19:00:12.384Z
91,2020-06-04T20:00:12.441Z
89,2020-06-04T21:00:12.508Z
69,2020-06-04T22:00:12.505Z
85,2020-06-04T23:00:12.524Z
77,2020-06-05T00:00:12.547Z
76,2020-06-05T01:00:21.614Z
78,2020-06-05T02:00:21.640Z
78,2020-06-05T03:00:21.670Z
81,2020-06-05T04:00:21.743Z
84,2020-06-05T05:00:21.731Z
95,2020-06-05T06:00:21.772Z
93,2020-06-05T07:00:21.790Z
98,2020-06-05T08:00:21.822Z
91,2020-06-05T09:00:21.959Z
92,2020-06-05T10:00:21.893Z
92,2020-06-05T11:00:21.960Z
86,2020-06-05T13:01:13.865Z
87,2020-06-05T14:01:13.869Z
84,2020-06-05T15:01:13.921Z
89,2020-06-05T16:01:13.940Z
90,2020-06-05T17:01:13.961Z
92,2020-06-05T18:01:14.009Z
93,2020-06-05T19:01:14.065Z
88,2020-06-05T20:01:14.079Z
84,2020-06-05T21:01:14.102Z
81,2020-06-05T22:01:14.133Z
81,2020-06-05T23:01:14.160Z
82,2020-06-06T00:01:14.255Z
80,2020-06-06T01:01:14.258Z
78,2020-06-06T02:01:14.266Z
82,2020-06-06T03:01:14.314Z
82,2020-06-06T04:01:48.754Z
86,2020-06-06T05:01:48.820Z
96,2020-06-06T06:34:31.235Z
102,2020-06-06T07:00:31.224Z
105,2020-06-06T08:08:04.354Z
102,2020-06-06T09:00:04.459Z
111,2020-06-06T10:00:04.462Z
107,2020-06-06T11:00:04.475Z
101,2020-06-06T12:00:04.493Z
97,2020-06-06T13:00:14.381Z
97,2020-06-06T14:00:14.412Z
94,2020-06-06T15:00:14.409Z
100,2020-06-06T16:00:14.444Z
98,2020-06-06T17:00:14.521Z
100,2020-06-06T18:00:14.497Z
88,2020-06-06T19:00:14.620Z
81,2020-06-06T20:00:14.586Z
92,2020-06-06T21:00:14.624Z
77,2020-06-06T22:01:54.182Z
85,2020-06-06T23:01:54.199Z
87,2020-06-07T00:01:54.285Z
78,2020-06-07T01:01:54.259Z
79,2020-06-07T02:01:54.282Z
75,2020-06-07T03:01:54.364Z
75,2020-06-07T04:01:54.426Z
69,2020-06-07T05:01:09.017Z
83,2020-06-07T06:01:09.082Z
83,2020-06-07T07:00:17.233Z
80,2020-06-07T08:00:17.278Z
72,2020-06-07T09:00:17.307Z
76,2020-06-07T10:00:17.304Z
74,2020-06-07T11:00:17.380Z
78,2020-06-07T12:00:17.386Z
82,2020-06-07T13:00:17.428Z
86,2020-06-07T14:00:17.434Z
79,2020-06-07T15:23:43.219Z
90,2020-06-07T16:31:43.225Z
86,2020-06-07T17:01:43.247Z
93,2020-06-07T18:01:43.304Z
90,2020-06-07T19:01:11.539Z
91,2020-06-07T20:01:11.524Z
87,2020-06-07T21:01:11.568Z
81,2020-06-07T22:01:11.587Z
79,2020-06-07T23:01:11.648Z
83,2020-06-08T00:01:11.692Z
78,2020-06-08T01:01:11.696Z
